,Match_ID,team1,team2,season,date,venue,city,toss_winner,toss_decision,winner,Margin,Margin_Type,player_of_match
831,829705,Kolkata Knight Riders,Mumbai Indians,2015,2015-04-08,Eden Gardens,Kolkata,Kolkata Knight Riders,field,Kolkata Knight Riders,7,wickets,M Morkel
832,829707,Chennai Super Kings,Delhi Daredevils,2015,2015-04-09,MA Chidambaram Stadium,Chennai,Delhi Daredevils,field,Chennai Super Kings,1,runs,A Nehra
833,829709,Punjab Kings,Rajasthan Royals,2015,2015-04-10,Maharashtra Cricket Association Stadium,Pune,Punjab Kings,field,Rajasthan Royals,26,runs,JP Faulkner
834,829711,Chennai Super Kings,Sunrisers Hyderabad,2015,2015-04-11,MA Chidambaram Stadium,Chennai,Chennai Super Kings,bat,Chennai Super Kings,45,runs,BB McCullum
835,829713,Kolkata Knight Riders,Royal Challengers Bangalore,2015,2015-04-11,Eden Gardens,Kolkata,Royal Challengers Bangalore,field,Royal Challengers Bangalore,3,wickets,CH Gayle
836,829715,Delhi Daredevils,Rajasthan Royals,2015,2015-04-12,Arun Jaitley Stadium,Delhi,Rajasthan Royals,field,Rajasthan Royals,3,wickets,DJ Hooda
837,829717,Mumbai Indians,Punjab Kings,2015,2015-04-12,Wankhede Stadium,Mumbai,Mumbai Indians,field,Punjab Kings,18,runs,GJ Bailey
838,829719,Royal Challengers Bangalore,Sunrisers Hyderabad,2015,2015-04-13,M Chinnaswamy Stadium,Bangalore,Sunrisers Hyderabad,field,Sunrisers Hyderabad,8,wickets,DA Warner
839,829721,Rajasthan Royals,Mumbai Indians,2015,2015-04-14,"Sardar Patel Stadium, Motera",Ahmedabad,Mumbai Indians,bat,Rajasthan Royals,7,wickets,SPD Smith
840,829723,Kolkata Knight Riders,Chennai Super Kings,2015,2015-04-30,Eden Gardens,Kolkata,Kolkata Knight Riders,field,Kolkata Knight Riders,7,wickets,AD Russell
841,829725,Punjab Kings,Delhi Daredevils,2015,2015-04-15,Maharashtra Cricket Association Stadium,Pune,Punjab Kings,bat,Delhi Daredevils,5,wickets,MA Agarwal
842,829727,Sunrisers Hyderabad,Rajasthan Royals,2015,2015-04-16,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,Rajasthan Royals,field,Rajasthan Royals,6,wickets,AM Rahane
843,829729,Mumbai Indians,Chennai Super Kings,2015,2015-04-17,Wankhede Stadium,Mumbai,Mumbai Indians,bat,Chennai Super Kings,6,wickets,A Nehra
844,829731,Sunrisers Hyderabad,Delhi Daredevils,2015,2015-04-18,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,Delhi Daredevils,bat,Delhi Daredevils,4,runs,JP Duminy
845,829733,Punjab Kings,Kolkata Knight Riders,2015,2015-04-18,Maharashtra Cricket Association Stadium,Pune,Kolkata Knight Riders,field,Kolkata Knight Riders,4,wickets,AD Russell
846,829735,Rajasthan Royals,Chennai Super Kings,2015,2015-04-19,"Sardar Patel Stadium, Motera",Ahmedabad,Chennai Super Kings,bat,Rajasthan Royals,8,wickets,AM Rahane
847,829737,Royal Challengers Bangalore,Mumbai Indians,2015,2015-04-19,M Chinnaswamy Stadium,Bangalore,Royal Challengers Bangalore,field,Mumbai Indians,18,runs,Harbhajan Singh
848,829739,Delhi Daredevils,Kolkata Knight Riders,2015,2015-04-20,Arun Jaitley Stadium,Delhi,Kolkata Knight Riders,field,Kolkata Knight Riders,6,wickets,UT Yadav
849,829741,Rajasthan Royals,Punjab Kings,2015,2015-04-21,"Sardar Patel Stadium, Motera",Ahmedabad,Punjab Kings,field,,0,Tie,
850,829743,Sunrisers Hyderabad,Kolkata Knight Riders,2015,2015-04-22,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,Kolkata Knight Riders,field,Sunrisers Hyderabad,16,runs,DA Warner
851,829745,Royal Challengers Bangalore,Chennai Super Kings,2015,2015-04-22,M Chinnaswamy Stadium,Bangalore,Royal Challengers Bangalore,field,Chennai Super Kings,27,runs,SK Raina
852,829747,Delhi Daredevils,Mumbai Indians,2015,2015-04-23,Arun Jaitley Stadium,Delhi,Mumbai Indians,field,Delhi Daredevils,37,runs,SS Iyer
853,829749,Rajasthan Royals,Royal Challengers Bangalore,2015,2015-04-24,"Sardar Patel Stadium, Motera",Ahmedabad,Royal Challengers Bangalore,field,Royal Challengers Bangalore,9,wickets,MA Starc
854,829751,Mumbai Indians,Sunrisers Hyderabad,2015,2015-04-25,Wankhede Stadium,Mumbai,Mumbai Indians,bat,Mumbai Indians,20,runs,SL Malinga
855,829753,Chennai Super Kings,Punjab Kings,2015,2015-04-25,MA Chidambaram Stadium,Chennai,Chennai Super Kings,bat,Chennai Super Kings,97,runs,BB McCullum
856,829757,Delhi Daredevils,Royal Challengers Bangalore,2015,2015-04-26,Arun Jaitley Stadium,Delhi,Royal Challengers Bangalore,field,Royal Challengers Bangalore,10,wickets,VR Aaron
857,829759,Punjab Kings,Sunrisers Hyderabad,2015,2015-04-27,Punjab Cricket Association IS Bindra Stadium,Chandigarh,Punjab Kings,field,Sunrisers Hyderabad,20,runs,TA Boult
858,829761,Kolkata Knight Riders,Delhi Daredevils,2015,2015-05-07,Eden Gardens,Kolkata,Kolkata Knight Riders,bat,Kolkata Knight Riders,13,runs,PP Chawla
859,829763,Royal Challengers Bangalore,Rajasthan Royals,2015,2015-04-29,M Chinnaswamy Stadium,Bangalore,Rajasthan Royals,field,,0,Tie,
860,829765,Chennai Super Kings,Kolkata Knight Riders,2015,2015-04-28,MA Chidambaram Stadium,Chennai,Kolkata Knight Riders,field,Chennai Super Kings,2,runs,DJ Bravo
861,829767,Delhi Daredevils,Punjab Kings,2015,2015-05-01,Arun Jaitley Stadium,Delhi,Delhi Daredevils,field,Delhi Daredevils,9,wickets,NM Coulter-Nile
862,829769,Mumbai Indians,Rajasthan Royals,2015,2015-05-01,Wankhede Stadium,Mumbai,Rajasthan Royals,field,Mumbai Indians,8,runs,AT Rayudu
863,829771,Royal Challengers Bangalore,Kolkata Knight Riders,2015,2015-05-02,M Chinnaswamy Stadium,Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,7,wickets,Mandeep Singh
864,829773,Sunrisers Hyderabad,Chennai Super Kings,2015,2015-05-02,Rajiv Gandhi International Stadium,Hyderabad,Chennai Super Kings,field,Sunrisers Hyderabad,22,runs,DA Warner
865,829775,Punjab Kings,Mumbai Indians,2015,2015-05-03,Punjab Cricket Association IS Bindra Stadium,Chandigarh,Mumbai Indians,bat,Mumbai Indians,23,runs,LMP Simmons
866,829777,Rajasthan Royals,Delhi Daredevils,2015,2015-05-03,Brabourne Stadium,Mumbai,Delhi Daredevils,field,Rajasthan Royals,14,runs,AM Rahane
867,829779,Chennai Super Kings,Royal Challengers Bangalore,2015,2015-05-04,MA Chidambaram Stadium,Chennai,Chennai Super Kings,bat,Chennai Super Kings,24,runs,SK Raina
868,829781,Kolkata Knight Riders,Sunrisers Hyderabad,2015,2015-05-04,Eden Gardens,Kolkata,Sunrisers Hyderabad,field,Kolkata Knight Riders,35,runs,UT Yadav
869,829783,Mumbai Indians,Delhi Daredevils,2015,2015-05-05,Wankhede Stadium,Mumbai,Delhi Daredevils,bat,Mumbai Indians,5,wickets,Harbhajan Singh
870,829785,Royal Challengers Bangalore,Punjab Kings,2015,2015-05-06,M Chinnaswamy Stadium,Bangalore,Punjab Kings,field,Royal Challengers Bangalore,138,runs,CH Gayle
871,829787,Rajasthan Royals,Sunrisers Hyderabad,2015,2015-05-07,Brabourne Stadium,Mumbai,Rajasthan Royals,field,Sunrisers Hyderabad,7,runs,EJG Morgan
872,829789,Chennai Super Kings,Mumbai Indians,2015,2015-05-08,MA Chidambaram Stadium,Chennai,Chennai Super Kings,bat,Mumbai Indians,6,wickets,HH Pandya
873,829791,Kolkata Knight Riders,Punjab Kings,2015,2015-05-09,Eden Gardens,Kolkata,Punjab Kings,bat,Kolkata Knight Riders,1,wickets,AD Russell
874,829793,Delhi Daredevils,Sunrisers Hyderabad,2015,2015-05-09,Shaheed Veer Narayan Singh International Stadium,Raipur,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,6,runs,MC Henriques
875,829795,Mumbai Indians,Royal Challengers Bangalore,2015,2015-05-10,Wankhede Stadium,Mumbai,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,39,runs,AB de Villiers
876,829797,Chennai Super Kings,Rajasthan Royals,2015,2015-05-10,MA Chidambaram Stadium,Chennai,Chennai Super Kings,bat,Chennai Super Kings,12,runs,RA Jadeja
877,829799,Sunrisers Hyderabad,Punjab Kings,2015,2015-05-11,Rajiv Gandhi International Stadium,Hyderabad,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,5,runs,DA Warner
878,829801,Delhi Daredevils,Chennai Super Kings,2015,2015-05-12,Shaheed Veer Narayan Singh International Stadium,Raipur,Chennai Super Kings,bat,Delhi Daredevils,6,wickets,Z Khan
879,829803,Punjab Kings,Royal Challengers Bangalore,2015,2015-05-13,Punjab Cricket Association IS Bindra Stadium,Chandigarh,Royal Challengers Bangalore,field,Punjab Kings,22,runs,AR Patel
880,829805,Mumbai Indians,Kolkata Knight Riders,2015,2015-05-14,Wankhede Stadium,Mumbai,Kolkata Knight Riders,field,Mumbai Indians,5,runs,HH Pandya
881,829807,Sunrisers Hyderabad,Royal Challengers Bangalore,2015,2015-05-15,Rajiv Gandhi International Stadium,Hyderabad,Sunrisers Hyderabad,bat,Royal Challengers Bangalore,6,wickets,V Kohli
882,829809,Punjab Kings,Chennai Super Kings,2015,2015-05-16,Punjab Cricket Association IS Bindra Stadium,Chandigarh,Punjab Kings,bat,Chennai Super Kings,7,wickets,P Negi
883,829811,Rajasthan Royals,Kolkata Knight Riders,2015,2015-05-16,Brabourne Stadium,Mumbai,Rajasthan Royals,bat,Rajasthan Royals,9,runs,SR Watson
884,829813,Royal Challengers Bangalore,Delhi Daredevils,2015,2015-05-17,M Chinnaswamy Stadium,Bangalore,Royal Challengers Bangalore,field,,0,Tie,
885,829815,Sunrisers Hyderabad,Mumbai Indians,2015,2015-05-17,Rajiv Gandhi International Stadium,Hyderabad,Sunrisers Hyderabad,bat,Mumbai Indians,9,wickets,MJ McClenaghan
886,829817,Chennai Super Kings,Mumbai Indians,2015,2015-05-19,Wankhede Stadium,Mumbai,Mumbai Indians,bat,Mumbai Indians,25,runs,KA Pollard
887,829819,Royal Challengers Bangalore,Rajasthan Royals,2015,2015-05-20,Maharashtra Cricket Association Stadium,Pune,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,71,runs,AB de Villiers
888,829821,Chennai Super Kings,Royal Challengers Bangalore,2015,2015-05-22,JSCA International Stadium Complex,Ranchi,Chennai Super Kings,field,Chennai Super Kings,3,wickets,A Nehra
889,829823,Mumbai Indians,Chennai Super Kings,2015,2015-05-24,Eden Gardens,Kolkata,Chennai Super Kings,field,Mumbai Indians,41,runs,RG Sharma
890,980901,Mumbai Indians,Rising Pune Supergiants,2016,2016-04-09,Wankhede Stadium,Mumbai,Mumbai Indians,bat,Rising Pune Supergiants,9,wickets,AM Rahane
891,980903,Kolkata Knight Riders,Delhi Daredevils,2016,2016-04-10,Eden Gardens,Kolkata,Kolkata Knight Riders,field,Kolkata Knight Riders,9,wickets,AD Russell
892,980905,Punjab Kings,Gujarat Lions,2016,2016-04-11,Punjab Cricket Association IS Bindra Stadium,Chandigarh,Gujarat Lions,field,Gujarat Lions,5,wickets,AJ Finch
893,980907,Royal Challengers Bangalore,Sunrisers Hyderabad,2016,2016-04-12,M Chinnaswamy Stadium,Bangalore,Sunrisers Hyderabad,field,Royal Challengers Bangalore,45,runs,AB de Villiers
894,980909,Kolkata Knight Riders,Mumbai Indians,2016,2016-04-13,Eden Gardens,Kolkata,Mumbai Indians,field,Mumbai Indians,6,wickets,RG Sharma
895,980911,Gujarat Lions,Rising Pune Supergiants,2016,2016-04-14,Saurashtra Cricket Association Stadium,Rajkot,Rising Pune Supergiants,bat,Gujarat Lions,7,wickets,AJ Finch
896,980913,Delhi Daredevils,Punjab Kings,2016,2016-04-15,Arun Jaitley Stadium,Delhi,Delhi Daredevils,field,Delhi Daredevils,8,wickets,A Mishra
897,980915,Sunrisers Hyderabad,Kolkata Knight Riders,2016,2016-04-16,Rajiv Gandhi International Stadium,Hyderabad,Sunrisers Hyderabad,bat,Kolkata Knight Riders,8,wickets,G Gambhir
898,980917,Mumbai Indians,Gujarat Lions,2016,2016-04-16,Wankhede Stadium,Mumbai,Gujarat Lions,field,Gujarat Lions,3,wickets,AJ Finch
899,980919,Punjab Kings,Rising Pune Supergiants,2016,2016-04-17,Punjab Cricket Association IS Bindra Stadium,Chandigarh,Rising Pune Supergiants,bat,Punjab Kings,6,wickets,M Vohra
900,980921,Royal Challengers Bangalore,Delhi Daredevils,2016,2016-04-17,M Chinnaswamy Stadium,Bangalore,Delhi Daredevils,field,Delhi Daredevils,7,wickets,Q de Kock
901,980923,Sunrisers Hyderabad,Mumbai Indians,2016,2016-04-18,Rajiv Gandhi International Stadium,Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,7,wickets,DA Warner
902,980925,Punjab Kings,Kolkata Knight Riders,2016,2016-04-19,Punjab Cricket Association IS Bindra Stadium,Chandigarh,Kolkata Knight Riders,field,Kolkata Knight Riders,6,wickets,RV Uthappa
903,980927,Mumbai Indians,Royal Challengers Bangalore,2016,2016-04-20,Wankhede Stadium,Mumbai,Mumbai Indians,field,Mumbai Indians,6,wickets,RG Sharma
904,980929,Gujarat Lions,Sunrisers Hyderabad,2016,2016-04-21,Saurashtra Cricket Association Stadium,Rajkot,Sunrisers Hyderabad,field,Sunrisers Hyderabad,10,wickets,B Kumar
905,980931,Rising Pune Supergiants,Royal Challengers Bangalore,2016,2016-04-22,Maharashtra Cricket Association Stadium,Pune,Rising Pune Supergiants,field,Royal Challengers Bangalore,13,runs,AB de Villiers
906,980933,Delhi Daredevils,Mumbai Indians,2016,2016-04-23,Arun Jaitley Stadium,Delhi,Mumbai Indians,field,Delhi Daredevils,10,runs,SV Samson
907,980935,Sunrisers Hyderabad,Punjab Kings,2016,2016-04-23,Rajiv Gandhi International Stadium,Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,5,wickets,Mustafizur Rahman
908,980937,Gujarat Lions,Royal Challengers Bangalore,2016,2016-04-24,Saurashtra Cricket Association Stadium,Rajkot,Royal Challengers Bangalore,bat,Gujarat Lions,6,wickets,V Kohli
909,980939,Rising Pune Supergiants,Kolkata Knight Riders,2016,2016-04-24,Maharashtra Cricket Association Stadium,Pune,Kolkata Knight Riders,field,Kolkata Knight Riders,2,wickets,SA Yadav
910,980941,Punjab Kings,Mumbai Indians,2016,2016-04-25,Punjab Cricket Association IS Bindra Stadium,Chandigarh,Punjab Kings,field,Mumbai Indians,25,runs,PA Patel
911,980943,Sunrisers Hyderabad,Rising Pune Supergiants,2016,2016-04-26,Rajiv Gandhi International Stadium,Hyderabad,Rising Pune Supergiants,field,Rising Pune Supergiants,34,runs,AB Dinda
912,980945,Delhi Daredevils,Gujarat Lions,2016,2016-04-27,Arun Jaitley Stadium,Delhi,Delhi Daredevils,field,Gujarat Lions,1,runs,CH Morris
913,980947,Mumbai Indians,Kolkata Knight Riders,2016,2016-04-28,Wankhede Stadium,Mumbai,Mumbai Indians,field,Mumbai Indians,6,wickets,RG Sharma
914,980949,Rising Pune Supergiants,Gujarat Lions,2016,2016-04-29,Maharashtra Cricket Association Stadium,Pune,Gujarat Lions,field,Gujarat Lions,3,wickets,DR Smith
915,980951,Delhi Daredevils,Kolkata Knight Riders,2016,2016-04-30,Arun Jaitley Stadium,Delhi,Kolkata Knight Riders,field,Delhi Daredevils,27,runs,CR Brathwaite
916,980953,Sunrisers Hyderabad,Royal Challengers Bangalore,2016,2016-04-30,Rajiv Gandhi International Stadium,Hyderabad,Royal Challengers Bangalore,field,Sunrisers Hyderabad,15,runs,DA Warner
917,980955,Gujarat Lions,Punjab Kings,2016,2016-05-01,Saurashtra Cricket Association Stadium,Rajkot,Gujarat Lions,field,Punjab Kings,23,runs,AR Patel
918,980957,Rising Pune Supergiants,Mumbai Indians,2016,2016-05-01,Maharashtra Cricket Association Stadium,Pune,Mumbai Indians,field,Mumbai Indians,8,wickets,RG Sharma
919,980959,Royal Challengers Bangalore,Kolkata Knight Riders,2016,2016-05-02,M Chinnaswamy Stadium,Bangalore,Kolkata Knight Riders,field,Kolkata Knight Riders,5,wickets,AD Russell
920,980961,Gujarat Lions,Delhi Daredevils,2016,2016-05-03,Saurashtra Cricket Association Stadium,Rajkot,Delhi Daredevils,field,Delhi Daredevils,8,wickets,RR Pant
921,980963,Kolkata Knight Riders,Punjab Kings,2016,2016-05-04,Eden Gardens,Kolkata,Punjab Kings,field,Kolkata Knight Riders,7,runs,AD Russell
922,980965,Delhi Daredevils,Rising Pune Supergiants,2016,2016-05-05,Arun Jaitley Stadium,Delhi,Rising Pune Supergiants,field,Rising Pune Supergiants,7,wickets,AM Rahane
923,980967,Sunrisers Hyderabad,Gujarat Lions,2016,2016-05-06,Rajiv Gandhi International Stadium,Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,5,wickets,B Kumar
924,980969,Royal Challengers Bangalore,Rising Pune Supergiants,2016,2016-05-07,M Chinnaswamy Stadium,Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,7,wickets,V Kohli
925,980971,Punjab Kings,Delhi Daredevils,2016,2016-05-07,Punjab Cricket Association IS Bindra Stadium,Chandigarh,Delhi Daredevils,field,Punjab Kings,9,runs,MP Stoinis
926,980973,Mumbai Indians,Sunrisers Hyderabad,2016,2016-05-08,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,Mumbai Indians,field,Sunrisers Hyderabad,85,runs,A Nehra
927,980975,Kolkata Knight Riders,Gujarat Lions,2016,2016-05-08,Eden Gardens,Kolkata,Gujarat Lions,field,Gujarat Lions,5,wickets,P Kumar
928,980977,Punjab Kings,Royal Challengers Bangalore,2016,2016-05-09,Punjab Cricket Association IS Bindra Stadium,Chandigarh,Punjab Kings,field,Royal Challengers Bangalore,1,runs,SR Watson
929,980979,Rising Pune Supergiants,Sunrisers Hyderabad,2016,2016-05-10,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,4,runs,A Zampa
930,980981,Royal Challengers Bangalore,Mumbai Indians,2016,2016-05-11,M Chinnaswamy Stadium,Bangalore,Mumbai Indians,field,Mumbai Indians,6,wickets,KH Pandya
931,980983,Sunrisers Hyderabad,Delhi Daredevils,2016,2016-05-12,Rajiv Gandhi International Stadium,Hyderabad,Delhi Daredevils,field,Delhi Daredevils,7,wickets,CH Morris
932,980985,Mumbai Indians,Punjab Kings,2016,2016-05-13,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,Mumbai Indians,bat,Punjab Kings,7,wickets,MP Stoinis
933,980987,Royal Challengers Bangalore,Gujarat Lions,2016,2016-05-14,M Chinnaswamy Stadium,Bangalore,Gujarat Lions,field,Royal Challengers Bangalore,144,runs,AB de Villiers
934,980989,Kolkata Knight Riders,Rising Pune Supergiants,2016,2016-05-14,Eden Gardens,Kolkata,Rising Pune Supergiants,bat,Kolkata Knight Riders,8,wickets,YK Pathan
935,980991,Punjab Kings,Sunrisers Hyderabad,2016,2016-05-15,Punjab Cricket Association IS Bindra Stadium,Chandigarh,Punjab Kings,bat,Sunrisers Hyderabad,7,wickets,HM Amla
936,980993,Mumbai Indians,Delhi Daredevils,2016,2016-05-15,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,Delhi Daredevils,field,Mumbai Indians,80,runs,KH Pandya
937,980995,Kolkata Knight Riders,Royal Challengers Bangalore,2016,2016-05-16,Eden Gardens,Kolkata,Royal Challengers Bangalore,field,Royal Challengers Bangalore,9,wickets,V Kohli
938,980997,Rising Pune Supergiants,Delhi Daredevils,2016,2016-05-17,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,Rising Pune Supergiants,field,Rising Pune Supergiants,19,runs,AB Dinda
939,980999,Royal Challengers Bangalore,Punjab Kings,2016,2016-05-18,M Chinnaswamy Stadium,Bangalore,Punjab Kings,field,Royal Challengers Bangalore,82,runs,V Kohli
940,981001,Gujarat Lions,Kolkata Knight Riders,2016,2016-05-19,Green Park,Kanpur,Gujarat Lions,field,Gujarat Lions,6,wickets,DR Smith
941,981003,Delhi Daredevils,Sunrisers Hyderabad,2016,2016-05-20,Shaheed Veer Narayan Singh International Stadium,Raipur,Delhi Daredevils,field,Delhi Daredevils,6,wickets,KK Nair
942,981005,Rising Pune Supergiants,Punjab Kings,2016,2016-05-21,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,Punjab Kings,bat,Rising Pune Supergiants,4,wickets,MS Dhoni
943,981007,Gujarat Lions,Mumbai Indians,2016,2016-05-21,Green Park,Kanpur,Gujarat Lions,field,Gujarat Lions,6,wickets,SK Raina
944,981009,Kolkata Knight Riders,Sunrisers Hyderabad,2016,2016-05-22,Eden Gardens,Kolkata,Sunrisers Hyderabad,field,Kolkata Knight Riders,22,runs,YK Pathan
945,981011,Delhi Daredevils,Royal Challengers Bangalore,2016,2016-05-22,Shaheed Veer Narayan Singh International Stadium,Raipur,Royal Challengers Bangalore,field,Royal Challengers Bangalore,6,wickets,V Kohli
946,981013,Gujarat Lions,Royal Challengers Bangalore,2016,2016-05-24,M Chinnaswamy Stadium,Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,4,wickets,AB de Villiers
947,981015,Sunrisers Hyderabad,Kolkata Knight Riders,2016,2016-05-25,Arun Jaitley Stadium,Delhi,Kolkata Knight Riders,field,Sunrisers Hyderabad,22,runs,MC Henriques
948,981017,Gujarat Lions,Sunrisers Hyderabad,2016,2016-05-27,Arun Jaitley Stadium,Delhi,Sunrisers Hyderabad,field,Sunrisers Hyderabad,4,wickets,DA Warner
949,981019,Royal Challengers Bangalore,Sunrisers Hyderabad,2016,2016-05-29,M Chinnaswamy Stadium,Bangalore,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,8,runs,BCJ Cutting
